iata,icao,latitude,longitude,name,iso_country
OBU,PAOB,66.9123,-156.897003,Kobuk Airport,US
PCA,PAOC,58.9065,-157.714,Portage Creek Airport,US
HNH,PAOH,58.0961,-135.410111,Hoonah Airport,US
OME,PAOM,64.51219940185547,-165.44500732421875,Nome Airport,US
OOK,PAOO,60.541401,-165.087006,Toksook Bay Airport,US
ORT,PAOR,62.9613,-141.929001,Northway Airport,US
OTZ,PAOT,66.88469696,-162.598999,Ralph Wien Memorial Airport,US
NLG,PAOU,56.0075,-161.160004,Nelson Lagoon Airport,US
STG,PAPB,56.577345,-169.663823,St George Airport,US
KPC,PAPC,65.2537002563,-166.85899353,Port Clarence Coast Guard Station,US
KPV,PAPE,55.9065,-159.16091,Perryville Airport,US
PSG,PAPG,56.80170059,-132.9450073,Petersburg James A Johnson Airport,US
PTH,PAPH,56.957893,-158.630219,Port Heiden Airport,US
PKA,PAPK,60.7029,-161.778,Napaskiak Airport,US
PTU,PAPM,59.017675,-161.827927,Platinum Airport,US
PIP,PAPN,57.580399,-157.572006,Pilot Point Airport,US
PHO,PAPO,68.348801,-166.798996,Point Hope Airport,US
PPC,PAPR,66.814102172852,-150.64399719238,Prospect Creek Airport,US
KWN,PAQH,59.7551,-161.845,Quinhagak Airport,US
NUI,PAQT,70.209999,-151.005998,Nuiqsut Airport,US
ARC,PARC,68.1147,-145.578995,Arctic Village Airport,US
RSH,PARS,61.775071,-161.319466,Russian Mission Airport,US
RBY,PARY,64.727203,-155.470001,Ruby Airport,US
SVA,PASA,63.686401,-170.492996,Savoonga Airport,US
SCC,PASC,70.19470215,-148.4649963,Deadhorse Airport,US
SDP,PASD,55.313908,-160.522099,Sand Point Airport,US
SHH,PASH,66.249604,-166.089112,Shishmaref Airport,US
SIT,PASI,57.04710006713867,-135.36199951171875,Sitka Rocky Gutierrez Airport,US
WLK,PASK,66.600098,-159.985992,Selawik Airport,US
SLQ,PASL,61.7005,-157.166,Sleetmute Airport,US
KSM,PASM,62.060501,-163.302002,St Mary's Airport,US
SNP,PASN,57.166311,-170.222555,St Paul Island Airport,US
SOV,PASO,59.442981,-151.705227,Seldovia Airport,US
SMU,PASP,61.812000274700004,-147.507003784,Sheep Mountain Airport,US
UMM,PAST,63.331501,-149.126999,Summit Airport,US
SVW,PASV,61.09740067,-155.5740051,Sparrevohn LRRS Airport,US
SKW,PASW,61.9653015137,-151.190994263,Skwentna Airport,US
SXQ,PASX,60.474935,-151.038471,Soldotna Airport,US
SYA,PASY,52.71229935,174.1139984,Eareckson Air Station,US
TAL,PATA,65.1744,-152.108994,Ralph M Calhoun Memorial Airport,US
TNC,PATC,65.563103,-167.921997,Tin City Long Range Radar Station Airport,US
TLA,PATE,65.240402,-166.339005,Teller Airport,US
TOG,PATG,59.052799,-160.397003,Togiak Airport,US
TKA,PATK,62.320499420166,-150.09399414062,Talkeetna Airport,US
TLJ,PATL,62.894401550299996,-155.977005005,Tatalina LRRS Airport,US
ATK,PATQ,70.46704,-157.436013,Atqasuk Edward Burnell Sr Memorial Airport,US
AUK,PAUK,62.682653,-164.722481,Alakanuk Airport,US
UMT,PAUM,69.371101,-152.136002,Umiat Airport,US
UNK,PAUN,63.888401,-160.798996,Unalakleet Airport,US
WOW,PAUO,61.7542,-150.052002,Willow Airport,US
KQA,PAUT,54.14459,-165.604332,Akutan Airport,US
VAK,PAVA,61.5409,-165.6005,Chevak Airport,US
KVC,PAVC,55.116299,-162.266006,King Cove Airport,US
VDZ,PAVD,61.132712,-146.246567,Valdez Pioneer Field,US
VEE,PAVE,67.008698,-146.365997,Venetie Airport,US
KVL,PAVL,67.734565,-164.559917,Kivalina Airport,US
WBQ,PAWB,66.362198,-147.406998,Beaver Airport,US
SWD,PAWD,60.130478,-149.418612,Seward Airport,US
WRG,PAWG,56.48429871,-132.3699951,Wrangell Airport,US
AIN,PAWI,70.638,-159.994995,Wainwright Airport,US
WMO,PAWM,64.689201,-163.412994,White Mountain Airport,US
WTK,PAWN,67.561241,-162.980461,Noatak Airport,US
WWA,PAWS,61.571701,-149.539993,Wasilla Airport,US
YAK,PAYA,59.508717,-139.660435,Yakutat Airport,US
CIS,PCIS,-2.7681200504300003,-171.710006714,Canton Island Airport,KI
PCQ,PCQ,21.6475,101.9,Boun Neau Airport,LA
PDR,PDR,-5.3098,-44.481,Presidente José Sarney Airport,BR
PTL,PE-0023,-4.08687,-81.02577,Walter Braedt Segú Airport,PE
BLP,PE-0056,-7.06056,-76.582199,Huallaga Airport,PE
PEB,PEB,-17.27276,38.18073,Pebane Airport,MZ
PEC,PEC,57.9552,-136.235992,Pelican Seaplane Base,US
AKI,PFAK,60.902646,-161.23106,Akiak Airport,US
AET,PFAL,66.551804,-152.621994,Allakaket Airport,US
NCN,PFCB,60.077602,-147.99468,Chenega Bay Airport,US
CLP,PFCL,58.833698,-158.529007,Clarks Point Airport,US
ELI,PFEL,64.6147,-162.272003,Elim Airport,US
KUK,PFKA,60.872747,-162.5247,Kasigluk Airport,US
KNK,PFKK,59.433248,-154.80217,Kokhanok Airport,US
KOT,PFKO,63.030602,-163.533005,Kotlik Airport,US
KTS,PFKT,65.331826,-166.467848,Brevig Mission Airport,US
KYU,PFKU,64.876099,-157.727005,Koyukuk Airport,US
KWT,PFKW,60.790298,-161.444,Kwethluk Airport,US
ORV,PFNO,66.817902,-161.018997,Robert (Bob) Curtis Memorial Airport,US
SKK,PFSH,64.371101,-161.223999,Shaktoolik Airport,US
TKJ,PFTO,63.32949829,-142.9539948,Tok Junction Airport,US
WSN,PFWS,58.702362,-157.005444,South Naknek Number 2 Airport,US
FYU,PFYU,66.571651,-145.249987,Fort Yukon Airport,US
CPN,PG-0005,-10.179823004,148.379030228,Cape Rodney Airport,PG
ESA,PG-0008,-9.874327023180001,150.954208374,Esa'ala Airport,PG
MZN,PG-0035,-5.902962,144.686586,Minj Airport,PG
SMP,PG-0100,-4.35,151.55,Stockholm Landing Strip,PG
BRH,PG-0107,-5.741032,145.378518,Brahman Airstrip,PG
BIJ,PG-0108,-5.577463,146.33401,Biliau Airport,PG
BIZ,PG-0115,-5.289378,142.014039,Bimin Airport,PG
KSG,PG-0135,-6.362,146.709999,Kisengam Airport [CLOSED],PG
PAW,PG-0161,-11.402966,154.011701,Pambwa Airstrip,PG
TAJ,PG-ATP,-3.198192,142.430964,Tadji Airport,PG
IHU,PG-IHU,-7.89756,145.395996,Ihu Airport,PG
JAQ,PG-JAQ,-5.6525,151.507004,Jacquinot Bay Airport,PG
KUY,PG-KUY,-7.420347,143.121811,Kamusi Airport,PG
LMY,PG-LMY,-7.00992,141.494003,Lake Murray Airport,PG
ULE,PG-ULE,-4.974720001220703,151.2969970703125,Sule Airport,PG
PGE,PGE,-7.134444444440001,146.156388889,Yegepa Airport,PG
PGM,PGM,59.348355,-151.830025,Port Graham Airport,US
ROP,PGRO,14.173267,145.241103,Rota International Airport,MP
SPN,PGSN,15.119384,145.728848,Saipan International Airport,MP
UAM,PGUA,13.584,144.929998,Andersen Air Force Base,GU
GUM,PGUM,13.485,144.797282,Antonio B. Won Pat International Airport,GU
TIQ,PGWT,14.999207,145.619355,Francisco Manglona Borja / Tinian International Airport,MP
TGB,PH-0502,8.71491,117.35259,Tagbita Airstrip,PH
BKH,PHBK,22.0228,-159.785004,Barking Sands Airport,US
HDH,PHDH,21.5795,-158.197006,Kawaihapai Airfield,US
HHI,PHHI,21.481637,-158.037048,Wheeler Army Airfield,US
HNM,PHHN,20.795601,-156.014008,Hana Airport,US
JHM,PHJH,20.9629,-156.673004,Kapalua Airport,US
JRF,PHJR,21.3074,-158.070009,Kalaeloa Airport,US
KOA,PHKO,19.738783,-156.045603,Ellison Onizuka Kona International Airport at Keāhole,US
LIH,PHLI,21.974393,-159.337146,Lihue Airport,US
LUP,PHLU,21.211,-156.973999,Kalaupapa Airport,US
MKK,PHMK,21.152901,-157.095993,Molokai Airport,US
MUE,PHMU,20.001301,-155.667999,Waimea Kohala Airport,US
NGF,PHNG,21.4505,-157.768005,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,US
HNL,PHNL,21.318387,-157.92567,Daniel K. Inouye International Airport,US
LNY,PHNY,20.785675,-156.951324,Lanai Airport,US
OGG,PHOG,20.896263,-156.431837,Kahului International Airport,US
PAK,PHPA,21.8969,-159.602997,Port Allen Airport,US
BSF,PHSF,19.760099,-155.554001,Bradshaw Army Airfield,US
ITO,PHTO,19.72135,-155.045428,Hilo International Airport,US
UPP,PHUP,20.265301,-155.860001,Upolu Airport,US
BHC,PK-BHC,33.96099853515625,73.4520034790039,Bhurban Heliport,PK
GRT,PK-GRT,32.62826,74.067287,Gujrat Airport,PK
REQ,PK-REQ,29.04692,62.196819,Reko Diq Airport,PK
ENT,PKMA,11.340700149536133,162.3280029296875,Eniwetok Airport,MH
MAJ,PKMJ,7.06511,171.271656,Marshall Islands International Airport,MH
KWA,PKWA,8.720120429992676,167.73199462890625,Bucholz Army Air Field,MH
CXI,PLCH,1.986278,-157.350011,Cassidy International Airport,KI
TNV,PLFA,3.89944,-159.389008,Tabuaeran Island Airport,KI
TNQ,PLWN,4.698359,-160.394376,Washington Island Airstrip,KI
MDY,PMDY,28.2017,-177.380997,Henderson Field,UM
PIZ,PPIZ,69.732903,-163.005005,Point Lay LRRS Airport,US
PPX,PPX,-9.99,149.477,Param Airport,PG
PQD,PQD,7.92310659595,81.567735672,Passikudah Helipad,LK
HUC,PR-HUC,18.138082,-65.800728,Dr Hermenegildo Ortiz Quinones Airport,PR
XSO,PRNO,7.710035,122.161989,Siocon Airport,PH
TKK,PTKK,7.46187,151.843002,Chuuk International Airport,FM
PNI,PTPN,6.985082,158.20992,Pohnpei International Airport,FM
ROR,PTRO,7.366965,134.544085,Roman Tmetuchl International Airport,PW
KSA,PTSA,5.35698,162.957993,Kosrae International Airport,FM
YAP,PTYA,9.49891,138.082993,Yap International Airport,FM
PUA,PUA,-2.395,150.2361,Puas Airport,PG
AWK,PWAK,19.282437,166.636637,Wake Island Airfield,UM
PWR,PWR,56.381001,-134.651001,Port Walter Seaplane Base,US
PBT,PY-PBT,-20.908982,-57.926881,Aeródromo de Puerto Leda,PY
PCJ,PY-PCJ,-22.296022,-57.870076,Puerto La Victoria Airport,PY
PYL,PYL,60.685298919699996,-147.919006348,Perry Island Seaplane Base,US
KIO,Q51,5.64386,169.124586,Kili Airport,MH
QFX,QFX,60.99229,-45.431428,Igaliku Heliport,GL
QJP,QJP,37.864555,127.176633,Pocheon (G-217) Airport,KR
RAA,RAA,-4.2096,152.4385,Rakanda Airport,PG
RAW,RAW,-6.220556,155.571389,Arawa Airport,PG
KNH,RCBS,24.4279,118.359001,Kinmen Airport,TW
CMJ,RCCM,23.213127,119.417539,Qimei Airport,TW
LZN,RCFG,26.159656,119.958376,Matsu Nangan Airport,TW
TTT,RCFN,22.754856,121.101794,Taitung Airport,TW
GNI,RCGI,22.673901,121.466003,Lüdao Airport,TW
KHH,RCKH,22.577101,120.349998,Kaohsiung International Airport,TW
CYI,RCKU,23.462577,120.390544,Chiayi Airport,TW
HCN,RCKW,22.0411,120.730003,Hengchun Airport,TW
DSX,RCLM,20.7066,116.721001,Dongsha Island (Pratas Island) Airport,TW
KYD,RCLY,22.027000427246094,121.53500366210938,Lanyu Airport,TW
RMQ,RCMQ,24.2647,120.621002,Taichung International Airport / Ching Chuang Kang Air Base,TW
MFK,RCMT,26.22414,120.002679,Matsu Beigan Airport,TW
TNN,RCNN,22.950399,120.206001,Tainan International Airport / Tainan Air Base,TW
HSZ,RCPO,24.8180007935,120.939002991,Hsinchu Air Base,TW
MZG,RCQC,23.568701,119.627998,Penghu Magong Airport,TW
TSA,RCSS,25.067244,121.552822,Taipei Songshan International Airport,TW
TPE,RCTP,25.0777,121.233002,Taiwan Taoyuan International Airport,TW
WOT,RCWA,23.369108,119.503598,Wang'an Airport,TW
HUN,RCYU,24.023163,121.617991,Hualien Chiashan Airport,TW
RDV,RDV,61.788101,-157.350006,Red Devil Airport,US
RHT,RHT,39.225,101.546,Alxa Right Banner Badanjilin Airport,CN
NRT,RJAA,35.76858,140.388714,Narita International Airport,JP
MMJ,RJAF,36.166801,137.923004,Shinshu-Matsumoto Airport,JP
IBR,RJAH,36.181456,140.414434,Ibaraki Airport,JP
MUS,RJAM,24.2897,153.979004,JMSDF Minami Torishima Air Base,JP
IWO,RJAW,24.784153,141.32261,Ioto (Iwo Jima) Airbase,JP
KIX,RJBB,34.427299,135.244003,Kansai International Airport,JP
SHM,RJBD,33.6622009277,135.363998413,Nanki Shirahama Airport,JP
UKB,RJBE,34.632801,135.223999,Kobe Airport,JP
HIW,RJBH,34.371451,132.417666,Hiroshima Heliport,JP
TJH,RJBT,35.512798,134.787003,Konotori Tajima Airport,JP
OBO,RJCB,42.7332992554,143.216995239,Tokachi-Obihiro Airport,JP
CTS,RJCC,42.774753,141.690414,New Chitose Airport,JP
HKD,RJCH,41.77,140.822006,Hakodate Airport,JP
KUH,RJCK,43.041,144.192993,Kushiro Airport,JP
MMB,RJCM,43.8805999756,144.164001465,Memanbetsu Airport,JP
SHB,RJCN,43.5774993896,144.960006714,Nakashibetsu Airport,JP
OKD,RJCO,43.117447,141.38134,Sapporo Okadama Airport,JP
RBJ,RJCR,45.4550018311,141.039001465,Rebun Airport,JP
WKJ,RJCW,45.4042015076,141.800994873,Wakkanai Airport,JP
AXJ,RJDA,32.482498,130.158997,Amakusa Airport,JP
IKI,RJDB,33.7490005493,129.785003662,Iki Airport,JP
UBJ,RJDC,33.93,131.279007,Yamaguchi Ube Airport,JP
TSJ,RJDT,34.2849006653,129.330993652,Tsushima Airport,JP
OMJ,RJDU,32.928046,129.934168,JMSDF Omura Air Base,JP
MBE,RJEB,44.303901672399995,143.404006958,Monbetsu Airport,JP
AKJ,RJEC,43.670799,142.447006,Asahikawa Airport,JP
OIR,RJEO,42.0717010498,139.432998657,Okushiri Airport,JP
RIS,RJER,45.2420005798,141.186004639,Rishiri Airport,JP
KUM,RJFC,30.385599,130.658997,Yakushima Airport,JP
FUJ,RJFE,32.666302,128.832993,Fukue Airport,JP
FUK,RJFF,33.585899353027344,130.4510040283203,Fukuoka Airport,JP
TNE,RJFG,30.605100631699997,130.990997314,New Tanegashima Airport,JP
KOJ,RJFK,31.8034,130.718994,Kagoshima Airport,JP
KMI,RJFM,31.877199,131.449005,Miyazaki Airport,JP
OIT,RJFO,33.479400634799994,131.736999512,Oita Airport,JP
KKJ,RJFR,33.845901,131.035004,Kitakyushu Airport,JP
HSG,RJFS,33.1497,130.302002,Kyushu Saga International Airport,JP
KMJ,RJFT,32.837299,130.854996,Kumamoto Airport,JP
NGS,RJFU,32.916901,129.914001,Nagasaki Airport,JP
NGO,RJGG,34.858398,136.804993,Chubu Centrair International Airport,JP
ASJ,RJKA,28.430599212646484,129.71299743652344,Amami Airport,JP
OKE,RJKB,27.431604,128.705564,Okinoerabu Airport,JP
KKX,RJKI,28.321300506599997,129.927993774,Kikai Airport,JP
TKN,RJKN,27.836382,128.881356,Tokunoshima Airport,JP
NKM,RJNA,35.255759,136.924095,Nagoya Airport / JASDF Komaki Air Base,JP
FKJ,RJNF,36.142799,136.223999,Fukui Airport,JP
QGU,RJNG,35.3941,136.869995,Gifu Airport,JP
KMQ,RJNK,36.393407,136.406895,Komatsu Airport / JASDF Komatsu Air Base,JP
OKI,RJNO,36.178388,133.323566,Oki Global Geopark Airport,JP
FSZ,RJNS,34.795022,138.190976,Mount Fuji Shizuoka Airport,JP
TOY,RJNT,36.648416,137.187359,Toyama Kitokito Airport,JP
NTQ,RJNW,37.293098,136.962006,Noto Satoyama Airport,JP
HIJ,RJOA,34.4361,132.919006,Hiroshima Airport,JP
OKJ,RJOB,34.756901,133.854996,Okayama Momotaro Airport,JP
IZO,RJOC,35.413601,132.889999,Izumo Enmusubi Airport,JP
YGJ,RJOH,35.492199,133.235992,Yonago Kitaro Airport / JASDF Miho Air Base,JP
IWK,RJOI,34.146333,132.247238,Iwakuni Kintaikyo Airport,JP
KCZ,RJOK,33.545217,133.670166,Kochi Ryoma Airport,JP
MYJ,RJOM,33.826893,132.700114,Matsuyama Airport,JP
ITM,RJOO,34.780853,135.440829,Osaka Itami International Airport,JP
TTJ,RJOR,35.530058,134.165023,Tottori Sand Dunes Conan Airport,JP
TKS,RJOS,34.132559,134.607816,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,JP
TAK,RJOT,34.214963,134.015454,Takamatsu Airport,JP
IWJ,RJOW,34.676399231,131.789993286,Iwami Airport,JP
AOJ,RJSA,40.733777,140.689477,Aomori Airport,JP
GAJ,RJSC,38.4119,140.371002,Yamagata Airport,JP
SDS,RJSD,38.0601997375,138.414001465,Sado Airport,JP
FKS,RJSF,37.22740173339844,140.43099975585938,Fukushima Airport,JP
HHE,RJSH,40.551181,141.465428,JMSDF Hachinohe Air Base / Hachinohe Airport,JP
HNA,RJSI,39.4286,141.134995,Iwate Hanamaki Airport,JP
AXT,RJSK,39.615601,140.218994,Akita Airport,JP
MSJ,RJSM,40.703201,141.367996,Misawa Airport / Misawa Air Base,JP
KIJ,RJSN,37.954166,139.112189,Niigata Airport,JP
ONJ,RJSR,40.191898,140.371002,Odate Noshiro Airport,JP
SDJ,RJSS,38.139702,140.917007,Sendai Airport,JP
SYO,RJSY,38.812199,139.787003,Shonai Airport,JP
NJA,RJTA,35.454601,139.449997,JMSDF Atsugi Air Base / Naval Air Facility Atsugi,JP
HAC,RJTH,33.114843,139.785645,Hachijojima Airport,JP
OIM,RJTO,34.782001495399996,139.36000061,Oshima Airport,JP
MYE,RJTQ,34.073600769,139.559997559,Miyakejima Airport,JP
HND,RJTT,35.549678,139.786958,Tokyo Haneda International Airport,JP
OKO,RJTY,35.748501,139.348007,Yokota Air Base,JP
MWX,RKJB,34.991406,126.382814,Muan International Airport,KR
KWJ,RKJJ,35.123173,126.805444,Gwangju Airport,KR
KUV,RKJK,35.903801,126.615997,Gunsan Airport / Gunsan Air Base,KR
CHN,RKJU,35.878289,127.11894,Jeonju (G 703) Air Base,KR
RSU,RKJY,34.84230041503906,127.61699676513672,Yeosu Airport,KR
KAG,RKNN,37.753601,128.943915,Gangneung Airport (K-18),KR
WJU,RKNW,37.437113,127.960051,Wonju Airport / Hoengseong Air Base (K-38/K-46),KR
YNY,RKNY,38.060481,128.669822,Yangyang International Airport,KR
CJU,RKPC,33.512058,126.492548,Jeju International Airport,KR
JDG,RKPD,33.3996009827,126.711997986,Jeongseok Airport,KR
CHF,RKPE,35.140248,128.696229,Jinhae Air Base,KR
PUS,RKPK,35.179501,128.938004,Gimhae International Airport,KR
HIN,RKPS,35.088591,128.071747,Sacheon Airport / Sacheon Air Base,KR
USN,RKPU,35.59349823,129.352005005,Ulsan Airport,KR
ICN,RKSI,37.469101,126.450996,Incheon International Airport,KR
SSN,RKSM,37.444744,127.112718,Seoul Air Base (K-16),KR
OSN,RKSO,37.091457,127.029448,Osan Air Base,KR
GMP,RKSS,37.5583,126.791,Seoul Gimpo International Airport,KR
SWU,RKSW,37.239399,127.007004,Suwon Airport,KR
KPO,RKTH,35.987955,129.420383,Pohang Airport (G-815/K-3),KR
JWO,RKTI,37.03024,127.886353,Jungwon Air Base/Chungju Airport,KR
UJN,RKTL,36.777049,129.461861,Uljin Airport,KR
TAE,RKTN,35.894394,128.656989,Daegu International Airport,KR
HMY,RKTP,36.703999,126.486,Seosan Air Base,KR
CJJ,RKTU,36.71556,127.500289,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR
YEC,RKTY,36.630373,128.34971,Yecheon Airbase,KR
RKY,RKY,-13.6434,142.641,Rokeby Airport,AU
RLP,RLP,-18.4253,144.4587,Rosella Plains Airport,AU
RMP,RMP,65.507896,-150.141007,Rampart Airport,US
OKA,ROAH,26.192437,127.639804,Naha International Airport,JP
DNA,RODN,26.351667,127.769444,Kadena Air Base,JP
ISG,ROIG,24.396389,124.245,New Ishigaki Airport,JP
UEO,ROKJ,26.363445,126.71384,Kumejima Airport,JP
KJP,ROKR,26.168337,127.293423,Kerama Airport,JP
MMD,ROMD,25.8465,131.263,Minamidaito Airport,JP
MMY,ROMY,24.782801,125.294998,Miyako Airport,JP
AGJ,RORA,26.592755,127.240335,Aguni Airport,JP
IEJ,RORE,26.722537,127.786801,Iejima Airport,JP
HTR,RORH,24.059751,123.80558,Hateruma Airport,JP
KTD,RORK,25.9447002411,131.32699585,Kitadaito Airport,JP
SHI,RORS,24.8267,125.144997,Shimojishima Airport,JP
TRA,RORT,24.653793,124.675453,Tarama Airport,JP
RNJ,RORY,27.043847,128.401648,Yoron Airport,JP
OGN,ROYN,24.467298,122.979827,Yonaguni Airport,JP
ENI,RPEN,11.202399,119.416087,El Nido Airport,PH
SFS,RPLB,14.794833,120.271883,Subic Bay International Airport / Naval Air Station Cubi Point,PH
CRK,RPLC,15.186,120.559998,Clark International Airport / Clark Air Base,PH
BSI,RPLE,14.418624,122.03923,Balesin Island Airport,PH
LLC,RPLH,18.182388,121.746223,Cagayan North International Airport,PH
LAO,RPLI,18.175089,120.531006,Laoag International Airport,PH
DRP,RPLK,13.111915,123.676829,Bicol International Airport,PH
MNL,RPLL,14.5086,121.019997,Ninoy Aquino International Airport,PH
CYU,RPLO,10.8581,121.069,Cuyo Airport,PH
SGL,RPLS,14.4954,120.903999,Danilo Atienza Air Base,PH
LBX,RPLU,13.8554,120.105003,Lubang Airport,PH
AAV,RPMA,6.367903,124.752431,Allah Valley Airport,PH
CBO,RPMC,7.164753,124.209938,Cotabato (Awang) Airport,PH
DVO,RPMD,7.12552,125.646004,Francisco Bangoy International Airport,PH
BXU,RPME,8.9515,125.4788,Bancasi Airport,PH
BPH,RPMF,8.195052,126.321015,Bislig Airport,PH
DPL,RPMG,8.601983,123.341875,Dipolog Airport,PH
CGM,RPMH,9.253894,124.709115,Camiguin Airport,PH
IGN,RPMI,8.13049,124.214996,Maria Cristina (Iligan) Airport,PH
JOL,RPMJ,6.05367,121.011002,Jolo Airport,PH
MLP,RPMM,7.616911,124.057961,Malabang Airport,PH
TWT,RPMN,5.048196,119.743338,Sanga Sanga Airport,PH
OZC,RPMO,8.17851,123.842003,Labo Airport,PH
PAG,RPMP,7.825632,123.459635,Pagadian Airport,PH
MXI,RPMQ,6.949091,126.27368,Mati National Airport,PH
GES,RPMR,6.057208,125.096243,General Santos International Airport,PH
SUG,RPMS,9.755838325629998,125.480947495,Surigao Airport,PH
CDY,RPMU,7.014,118.496002,Cagayan de Sulu Airport,PH
IPE,RPMV,7.784898,122.6015,Ipil Airport,PH
TDG,RPMW,9.072002,126.17132,Tandag Airport,PH
CGY,RPMY,8.612203,124.456496,Laguindingan International Airport,PH
ZAM,RPMZ,6.92242,122.059998,Zamboanga International Airport,PH
IAO,RPNS,9.8591,126.014,Siargao Airport,PH
RZP,RPSD,11.05065,119.519266,Cesar Lim Rodriguez (Taytay-Sandoval) Airport,PH
TAG,RPSP,9.573045,123.770143,Bohol-Panglao International Airport,PH
SWL,RPSV,10.524298,119.272899,San Vicente Airport,PH
BAG,RPUB,16.375034,120.619949,Loakan Airport,PH
DTE,RPUD,14.1292,122.980003,Daet Airport,PH
SJI,RPUH,12.361499786399998,121.04699707,San Jose Airport,PH
MBO,RPUM,13.208048,120.605457,Mamburao Airport,PH
WNP,RPUN,13.58489990234375,123.2699966430664,Naga Airport,PH
BSO,RPUO,20.4513,121.980003,Basco Airport,PH
BQA,RPUR,15.729309,121.500034,Dr. Juan C. Angara Airport,PH
SFE,RPUS,16.5956,120.303001,San Fernando Airport,PH
TUG,RPUT,17.6433676823,121.733150482,Tuguegarao Airport,PH
VRC,RPUV,13.576399803161621,124.20600128173828,Virac Airport,PH
MRQ,RPUW,13.361000061035156,121.82599639892578,Marinduque Airport,PH
CYZ,RPUY,16.9298992157,121.752998352,Cauayan Airport,PH
RPV,RPV,-14.9215,134.05,Roper Valley Airport,AU
TAC,RPVA,11.227761,125.027783,Daniel Z. Romualdez Airport,PH
BCD,RPVB,10.776237,123.018879,Bacolod-Silay International Airport,PH
CYP,RPVC,12.072574,124.54508,Calbayog Airport,PH
DGT,RPVD,9.334183,123.30191,Sibulan Airport,PH
MPH,RPVE,11.9245,121.954002,Godofredo P. Ramos Airport,PH
CRM,RPVF,12.50161,124.635258,Catarman National Airport,PH
ILO,RPVI,10.833017,122.493358,Iloilo International Airport,PH
MBT,RPVJ,12.369682,123.630095,Moises R. Espinosa Airport,PH
KLO,RPVK,11.6794,122.375999,Kalibo International Airport,PH
CEB,RPVM,10.309261,123.97974,Mactan Cebu International Airport,PH
OMC,RPVO,11.057715,124.565622,Ormoc Airport,PH
PPS,RPVP,9.742044,118.75911,Puerto Princesa International Airport / PAF Antonio Bautista Air Base,PH
RXS,RPVR,11.597700119018555,122.75199890136719,Roxas Airport,PH
